Основной ОКВЭД,Кол-во дополнительных ОКВЭДОВ,Нормализованно Кол-во сотрудников,Система налогообложения,Отношение оборотов,"Нормализованно Доходы (тыс, руб.)",ЗСК,Мошенники,Сервисы регистраторы,Вся негативная информация,Нормализованно Налоговая нагрузка,Нормализованно Уставной капитал (руб),Оценка надежности,Нормализованно Возможная сумма при 3%,score,result
502,0.5,0.23363932928677375,0,1.0,0.5670193316324621,0.0,0.0,0.0,0,0.0,0.30101496350172385,0.85,0.6993040925114727,-19.532891411162378,1
789,0.0,0.0,1,0.0,0.0,0.0,0.0379010912829105,0.0837187612104335,0,0.7667309303219169,0.0,0.06,0.0,-7.228133354083661,1
707,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.15,0.5085863006773242,-1.5429315033866127,1
828,0.5,0.0,1,0.0,0.0,2.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.2785761395134556,0.25,0.5260553684374635,38.446334004044374,0
957,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.0,0.12,0.5004084686532692,-0.04685535752099487,1
648,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.0,0.06,0.0,-7.033654651609547,1
426,0.0,0.0,0,1.0,0.6001279225567102,1.0,0.0,0.0,0,0.0,0.2785761395134556,0.85,0.7188083207599852,-0.2731294335402248,1
316,0.0,0.08322400828304662,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.2785761395134556,0.81,0.593475626021649,-4.425900537594222,1
503,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.2785761395134556,0.05,0.0,13.887769208876884,0
503,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.04,0.0,2.199999999999988,0
484,0.0,0.1319069322883358,1,1.0,0.4289864486186839,0.0,0.0,0.0,1,0.0,0.2785761395134556,0.07,0.0,-1.658335798564854,1
283,0.0,0.08322400828304662,1,0.01,0.0,1.0,0.0,0.0,1,0.9344910767047938,0.2785761395134556,0.26,0.5342332469686681,6.041354225553107,0
803,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0.4903996406455188,-17.4519982032275,1
503,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.3482166963247878,0.27,0.5374883466363704,4.730686918883751,0
283,0.0,0.08322400828304662,1,0.16666666666666666,0.5909185065129473,2.0,0.0,0.0,0,0.7667309303219169,0.2908387040517996,0.89,0.6842028882878303,9.624370160281527,0
884,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.87,0.5672355619230177,-18.23617780961499,1
302,0.0,0.0,1,0.16666666666666666,0.0,2.0,0.114846625166029,0.9454865948644698,1,0.7667309303219169,0.0,0.04,0.0,41.45803791890525,0
304,0.0,0.0,1,0.0,0.0,1.0,0.398757164125958,0.9930650146840664,0,0.7667309303219169,0.31180241181980956,0.09,0.0,20.202990337682557,0
637,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.31180241181980956,0.52,0.5326155355606834,-9.374880089623177,1
633,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.02,0.0,5.59999999999997,0
633,0.0,0.0,1,1.0,0.0,0.0,0.392655523980924,0.1943842548474534,0,0.0,0.0,0.2,0.5063978698806405,-2.2244396284710786,1
613,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.03,0.0,3.399999999999982,0
505,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.11,0.5085863006773242,0.25706849661337766,1
317,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,0,0.8626996502812897,0.2785761395134556,0.08,0.0,31.807925609079923,0
637,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.2785761395134556,0.09,0.0,34.08776920887678,0
316,0.5,0.08322400828304662,1,0.0,0.46166919013670826,2.0,0.0,0.0,0,0.7667309303219169,0.2840900770569565,0.77,0.5263438203673266,13.837411392383824,0
980,0.5,0.0,1,0.0,0.0,2.0,0.272233793212426,0.956545589777038,1,0.7667309303219169,0.2785761395134556,0.07,0.0,42.40491309323838,0
744,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.15,0.5085863006773242,-0.5429315033866182,1
797,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.0,0.02,0.0,-6.233654651609552,1
283,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.2785761395134556,0.09,0.0,41.92142386048633,0
768,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.85,0.5610185200201158,-15.805092600100492,1
789,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.33951565387931604,0.05,0.0,45.51567133186581,0
477,0.5,0.08322400828304662,1,0.16666666666666666,0.39765431119950345,1.0,0.520329111104253,0.1689521553517066,0,0.8626996502812897,0.31180241181980956,0.3,0.5112562767321265,8.737698512693218,0
611,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.17,0.5004084686532692,39.09795765673345,0
283,0.0,0.0,1,0.8333333333333334,0.0,1.0,0.0162271586964028,0.0619272554035503,0,0.7667309303219169,0.0,0.04,0.0,15.367726150382857,0
633,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.31180241181980956,0.32,0.5288596646837346,-13.189755386847995,1
707,0.0,0.08322400828304662,1,0.0,0.2404051244786703,0.0,0.0,0.0,0,0.7667309303219169,0.2785761395134556,0.62,0.5424111355477835,-23.352354983342604,1
656,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.05,0.0,43.99999999999977,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.5063978698806405,-2.531989349403189,1
503,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,0,0.7667309303219169,0.3482166963247878,0.5,0.5374883466363704,21.13068691888366,0
530,0.5,0.0,1,0.0,0.0,1.0,0.969280745415215,0.9794436920104932,1,0.7667309303219169,0.0,0.05,0.0,28.79725346377494,0
294,0.0,0.0,1,0.8333333333333334,0.0,0.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.0,0.02,0.0,5.455186985745321,0
337,0.0,0.1319069322883358,1,0.0,0.45943838810605137,0.0,0.0,0.0,0,0.8626996502812897,0.2785761395134556,0.1,0.5747291417144856,-14.567287516493131,1
865,0.0,0.0,0,1.0,0.15261692283267375,1.0,0.0,0.0,0,0.0,0.2785761395134556,0.3,0.5242243341286986,13.48983449851228,0
708,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.0,0.72,0.5085863006773242,-23.776586154996078,1
796,0.5,0.0,1,0.8333333333333334,0.0,2.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.31180241181980956,0.2,0.5370375468687222,41.8581968395817,0
283,0.5,0.08322400828304662,0,1.0,0.44658504466430404,1.0,0.0,0.0,0,0.0,0.3482166963247878,0.84,0.5921413680639213,1.9382882681322857,0
277,0.5,0.0,1,0.0,0.0,1.0,0.709464096774885,0.0160798103481751,1,0.9999999980123737,0.2908387040517996,0.02,0.0,20.08135294217436,0
543,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.2,0.5004084686532692,36.49795765673346,0
611,0.0,0.0,1,0.0,0.0,2.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.2785761395134556,0.07,0.0,43.67661084623167,0
788,0.5,0.0,1,0.8333333333333334,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.2785761395134556,0.91,0.6241898077777918,-22.933179830011877,1
910,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.5085863006773242,-5.542931503386591,1
707,0.5,0.0,1,0.0,0.0,0.0,0.0714561492907108,0.0060055938816199,0,0.7667309303219169,0.0,0.05,0.0,-6.225971893994145,1
635,0.5,0.16644801656609323,1,0.0,0.48097432420612796,1.0,0.109809421055673,0.2041330023816184,1,0.8626996502812897,0.2785761395134556,0.82,0.6040099282397062,-4.165643979340018,1
302,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.2785761395134556,0.01,0.0,14.687769208876881,0
832,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.27,0.5085863006773242,-3.9429315033866,1
668,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.22,0.5260553684374635,-3.3088529817007553,1
503,0.5,0.0,1,0.03333333333333333,0.0,2.0,0.30257822551234,0.8951984956856363,1,0.8626996502812897,0.2908387040517996,0.08,0.0,41.68747982275407,0
876,0.0,0.0,1,0.8333333333333334,0.0,2.0,0.12376633002585,0.9543836843753362,1,0.7667309303219169,0.0,0.02,0.0,43.982778094849,0
315,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.41,0.5085863006773242,-6.742931503386584,1
240,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.0,0.06,0.0,-6.533654651609549,1
272,0.5,0.1319069322883358,1,1.0,0.0,1.0,0.0416169093026555,0.1208946255008637,1,0.0,0.2785761395134556,0.49,0.5342332469686681,11.044746788492901,0
656,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.2785761395134556,0.37,0.5260553684374635,12.691147018299155,0
503,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.3272522828698422,0.05,0.0,4.672747717130134,0
503,0.5,0.08322400828304662,1,0.0,0.0,1.0,0.0202394215217718,0.0666540946202402,1,0.8626996502812897,0.2785761395134556,0.37,0.5260553684374635,5.773040690222269,0
332,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.21,0.5085863006773242,-2.742931503386606,1
548,0.0,0.0,1,0.03333333333333333,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.0,0.05,0.0,13.786501748593476,0
788,0.5,0.08322400828304662,0,1.0,0.3374746952597573,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.54,0.5424111355477835,-11.306978614857437,1
338,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.2785761395134556,0.07,0.0,4.321423860486522,0
773,0.5,0.0,1,0.0,0.0,0.0,0.883326282595411,0.8386285863088684,0,0.7667309303219169,0.0,0.07,0.0,4.864727127006889,0
283,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.3240656484099613,0.25,0.5308535106526884,36.02166679832641,0
283,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.2785761395134556,0.03,0.0,4.954975843920424,0
387,0.0,0.08322400828304662,0,1.0,0.592599316477828,0.0,0.0,0.0,1,0.0,0.2814585868905395,0.88,0.7038937988647309,-18.9377728636915,1
283,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.29953934324961,0.01,0.0,-6.333193994859161,1
505,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.22,0.5085863006773242,-2.9429315033866055,1
656,0.0,0.08322400828304662,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.2785761395134556,0.32,0.5260553684374635,13.52469900173306,0
45,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.0,0.52,0.5085863006773242,-16.75642975479298,1
757,0.5,0.0,1,0.0,0.0,0.0,0.0677646238508617,0.0772898448807322,0,0.7667309303219169,0.0,0.22,0.5085863006773242,-11.770730094904854,1
56,0.0,0.08322400828304662,0,1.0,0.3762380336311022,2.0,0.0,0.0,0,0.0,0.3968950172272573,0.01,0.0,40.73170483168203,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01,0.0,3.79999999999998,0
283,0.5,0.0,1,0.03333333333333333,0.0,2.0,0.0942113960873018,0.9941764067028356,1,0.8626996502812897,0.29953934324961,0.39,0.5691007130413225,31.560208449052585,0
272,0.5,0.0,1,0.8333333333333334,0.0,1.0,0.771435803467604,0.144611585296331,1,0.7667309303219169,0.0,0.07,0.0,24.305501287909102,0
510,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0.5085863006773242,-14.542931503386544,1
718,0.5,0.0,1,0.0,0.0,0.0,0.301095025328537,0.9644035280243624,0,0.7667309303219169,0.0,0.09,0.0,0.5615267191648835,1
768,0.5,0.16644801656609323,0,1.0,0.37759808346687546,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.35,0.5014797545170873,-7.629263279098539,1
626,0.5,0.0,1,0.166667,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.0,0.75,0.5085863006773242,-23.356428754792944,1
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.5063978698806405,-2.531989349403189,1
283,0.0,0.08322400828304662,0,1.0,0.4594121607408395,1.0,0.0,0.0,1,0.0,0.2785761395134556,0.19,0.566527781351167,16.08468829420117,0
503,0.0,0.08322400828304662,1,0.03333333333333333,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.29953934324961,0.03,0.0,13.720514388777774,0
548,0.5,0.0,1,0.8333333333333334,0.0,2.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.2785761395134556,0.12,0.5260553684374635,41.546334004044354,0
828,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.2785761395134556,0.04,0.0,15.08776920887688,0
614,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.0,0.06,0.0,23.655186985745225,0
633,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.5004084686532692,-7.502042343266306,1
283,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01,0.0,2.7999999999999847,0
484,0.5,0.0,1,0.16666666666666666,0.5083323142797312,1.0,0.340127924065576,0.0515922770386372,1,0.8626996502812897,0.2785761395134556,0.8,0.6103040009449269,-2.1463465980070198,1
828,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.21,0.5085863006773242,-2.742931503386606,1
315,0.0,0.0,1,0.16666666666666666,0.0,2.0,0.409896609608665,0.9847384818389444,0,0.8626996502812897,0.31180241181980956,0.12,0.5288596646837346,37.018004781257865,0
281,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.18,0.5004084686532692,-2.1020423432663344,1
501,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.03,0.0,3.399999999999982,0
612,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.09,0.0,2.1999999999999886,0
943,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.0,0.05,0.0,-6.833654651609548,1
637,0.5,0.0,1,1.0,0.0,0.0,0.138769429776463,0.6137986983599623,1,0.0,0.0,0.06,0.0,6.592947628371443,0
503,0.0,0.08322400828304662,0,1.0,0.3276736425948476,2.0,0.0,0.0,0,0.0,0.29953934324961,0.21,0.5356573089364393,34.34503152512252,0
707,0.0,0.16644801656609323,1,0.833335,0.4521713027113785,0.0,0.0,0.0,0,0.7667309303219169,0.2785761395134556,0.4,0.5864127243631372,-17.685870656916332,1
707,0.0,0.08322400828304662,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.2814585868905395,0.32,0.5576606137285446,-16.46986432370885,1
283,0.0,0.24967202484913986,0,1.0,0.46851752563520516,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.81,0.5933775145582353,-18.818877864543634,1
513,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.2785761395134556,0.04,0.0,24.921423860486414,0
338,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.3482166963247878,0.06,0.0,2.4517833036751995,0
302,0.5,0.23363932928677375,0,1.0,0.47960787290333023,1.0,0.0,0.0,0,0.0,0.3272522828698422,0.72,0.5396767907823576,4.188653613031482,0
304,0.5,0.0,1,0.166667,0.0,2.0,0.460322549040869,0.9434559553566226,1,0.8626996502812897,0.2785761395134556,0.04,0.0,44.45124273354654,0
611,0.5,0.0,1,0.0,0.0,0.0,0.667687797314453,0.9323057894202068,0,0.8626996502812897,0.0,0.1,0.5085863006773242,0.07890736024379522,1
264,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.29953934324961,0.94,0.6198175360788175,-16.365075040209703,1
356,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.2785761395134556,0.65,0.5260553684374635,28.091147018299083,0
306,0.5,0.0,1,0.0,0.0,0.0,0.880476925546967,0.977167490351614,1,0.7667309303219169,0.0,0.04,0.0,8.273165694875791,0
302,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.857004158773711,0.1258484973893705,1,0.7667309303219169,0.0,0.78,0.5004084686532692,-13.824572740349947,1
153,0.0,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.29953934324961,0.1,0.5356573089364393,-2.1442739044978882,1
316,0.5,0.0,1,0.0,0.0,2.0,0.018784668486014,0.1237219657063432,1,0.7667309303219169,0.0,0.03,0.0,36.45895449051639,0
933,0.0,0.08322400828304662,0,1.0,0.4867263114254884,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.8,0.6189111734011293,-18.48648526878705,1
303,0.0,0.08322400828304662,1,0.16666666666666666,0.5350324639590991,0.0,0.0136928222388132,0.0705368721091555,1,0.8626996502812897,0.2785761395134556,0.07,0.0,-8.265888452756911,1
283,0.0,0.0,1,0.0,0.0,0.0,0.285090650181152,0.954971203689382,1,0.7667309303219169,0.0,0.08,0.0,1.576897771975915,0
626,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.5063978698806405,-2.531989349403189,1
970,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.0,3.5999999999999814,0
947,0.5,0.0,1,0.0,0.0,1.0,0.500328247067414,0.9822528555216314,0,0.7667309303219169,0.0,0.06,0.0,22.862488458059392,0
505,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.48,0.5242243341286986,-8.666145826722996,1
304,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.29953934324961,0.33,0.5274794285212532,-6.536936485855841,1
304,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.2785761395134556,0.09,0.0,43.921423860486314,0
356,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5004084686532692,30.49795765673349,0
980,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.143094934636174,0.9965960579487346,0,0.7667309303219169,0.3482166963247878,0.26,0.5374883466363704,33.555022743665404,0
304,0.0,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.2785761395134556,0.12,0.5260553684374635,-0.47530099826686345,1
527,0.5,0.0,1,0.01,0.0,0.0,0.529348923702699,0.0236631852256806,0,0.9344910767047938,0.0,0.39,0.5004084686532692,-12.567727225814574,1
789,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.5085863006773242,-2.542931503386608,1
669,0.5,0.0,1,0.833335,0.0,0.0,0.0556696619435435,0.8116436997891029,0,0.7667309303219169,0.0,0.04,0.0,1.181569842673375,0
499,0.5,0.0,1,0.03333333333333333,0.0,1.0,0.188233597553415,0.0264464350107631,1,0.8626996502812897,0.2785761395134556,0.92,0.6690178095340019,-4.572616048097991,1
567,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.2785761395134556,0.03,0.0,35.287769208876774,0
232,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.0,0.09,0.0,-7.633654651609544,1
304,0.0,0.0,1,0.0,0.0,2.0,0.503873989121926,0.9930650146840664,1,0.7667309303219169,0.2785761395134556,0.07,0.0,43.477151209956546,0
338,0.5,0.0,1,0.0,0.0,1.0,0.570603220302374,0.93477607903093,1,0.7667309303219169,0.3272522828698422,0.09,0.0,24.212575302125018,0
513,0.5,0.0,1,0.8333333333333334,0.0,1.0,0.0272045158329979,0.2203877194629572,0,0.7667309303219169,0.0,0.71,0.4903996406455188,1.55430958860454,0
634,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.921507312147696,0.5723762704568109,0,0.7667309303219169,0.0,0.81,0.5085863006773242,5.729729964926192,0
445,0.0,0.16644801656609323,0,1.0,0.6909289877487246,0.0,0.0,0.0,0,0.0,0.4609753693257441,0.87,0.8000566646042486,-21.957870676473952,1
509,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0.5085863006773242,-14.542931503386544,1
832,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.683487175945509,0.9653081211339938,1,0.7667309303219169,0.0,0.25,0.5004084686532692,-0.575950860507893,1
830,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.3327666236448759,0.03,0.0,22.067233376355006,0
467,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.0,0.13,0.5100425825846779,-12.463711164329771,1
823,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.14,0.5260553684374635,-1.7088529817007638,1
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.34,0.5004084686532692,-5.302042343266319,1
707,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.730580629664499,0.1183724559182678,0,0.7667309303219169,0.0,0.08,0.0,-0.37877487878398447,1
125,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.5063978698806405,-2.531989349403189,1
635,0.5,0.0,1,0.0,0.0,2.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.0,0.02,0.0,43.955186985745115,0
627,0.5,0.0,1,1.0,0.0,0.0,0.468717810021836,0.0607423229175561,0,0.0,0.0,0.35,0.5085863006773242,-4.428735085706572,1
302,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.2785761395134556,0.37,0.5260553684374635,12.691147018299155,0
304,0.5,0.0,1,0.8333333333333334,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.0,0.07,0.0,37.26634534839022,0
707,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.0,0.01,0.0,-6.033654651609552,1
106,0.5,0.3911894340365356,1,0.03333333333333333,0.5927265309604139,0.0,0.0,0.0,0,0.8626996502812897,0.2785761395134556,0.88,0.7221945549809607,-30.856332157739267,1
503,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.31180241181980956,0.02,0.0,3.2881975881801737,0
637,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.42,0.4903996406455188,-6.8519982032275575,1
885,0.5,0.08322400828304662,1,0.0,0.4312912825108593,2.0,0.0,0.0,0,0.7667309303219169,0.2840900770569565,0.48,0.5495398189588657,19.642943029929494,0
861,0.5,0.0,1,0.0,0.0,1.0,0.0999341356235735,0.9527540028561094,1,0.7667309303219169,0.2840900770569565,0.07,0.0,20.998252373458595,0
719,0.0,0.0,1,0.8333333333333334,0.0,2.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.0,0.2,0.5063978698806405,39.323197636341945,0
505,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.2785761395134556,0.01,0.0,-5.2920743909198755,1
315,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.05,0.0,2.9999999999999845,0
503,0.0,0.0,1,0.03333333333333333,0.0,1.0,0.0286377695423161,0.2618808923210152,0,0.8626996502812897,0.2785761395134556,0.03,0.0,13.708313119344641,0
789,0.5,0.08322400828304662,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.2785761395134556,0.1,0.5342332469686681,20.883809609076994,0
797,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.06,0.0,2.3549758439204385,0
30,0.0,0.08322400828304662,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.2785761395134556,0.22,0.5260553684374635,17.52469900173304,0
626,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.721714103012528,0.0216621424669925,1,0.7667309303219169,0.0,0.12,0.5085863006773242,-2.3729004760940127,1
844,0.5,0.08322400828304662,1,1.0,0.47082622352016384,2.0,0.876852150217082,0.991630898298791,1,0.0,0.2785761395134556,0.07,0.0,52.236273541368924,0
768,0.5,0.16644801656609323,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.2785761395134556,0.83,0.6160871295535442,5.708092179586608,0
283,0.0,0.08322400828304662,0,1.0,0.5038770171336375,2.0,0.0,0.0,0,0.0,0.29953934324961,0.83,0.6144952040174058,20.846028551562604,0
317,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.0,0.52,0.5085863006773242,2.243570245206917,0
316,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06,0.0,2.799999999999985,0
244,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.83,0.5085863006773242,-15.142931503386539,1
286,0.0,0.1319069322883358,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2785761395134556,0.4,0.5451913625195037,-8.268346816687602,1
529,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.44,0.4903996406455188,-10.25199820322754,1
317,0.5,0.08322400828304662,1,0.16666666666666666,0.0,2.0,0.145122403775846,0.9649934472469656,1,0.8626996502812897,0.3482166963247878,0.6,0.5374883466363704,27.93533521620924,0
304,0.5,0.0,1,0.166667,0.0,2.0,0.0,0.0,1,0.8626996502812897,0.2785761395134556,0.23,0.5260553684374635,28.67764976689263,0
985,0.5,0.0,1,0.0,0.0,0.0,0.76949843233207,0.9922337292447786,0,0.7667309303219169,0.0,0.38,0.5004084686532692,-3.8263071607506762,1
479,0.5,0.23363932928677375,1,0.0,0.6335271783679167,0.0,0.0,0.0,1,0.9344910767047938,0.31180241181980956,0.93,0.7310901168218636,-30.24109575149815,1
281,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.2908387040517996,0.05,0.0,14.895663044541674,0
503,0.0,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.2785761395134556,0.06,0.0,3.3549758439204336,0
613,0.5,0.0,1,0.0,0.0,2.0,0.721323038195375,0.4858714837953575,0,0.7667309303219169,0.0,0.08,0.0,41.25215855672534,0
505,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.323633947658131,0.3034156180910894,0,0.7667309303219169,0.0,0.05,0.0,-1.9240893617979893,1
865,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.18,0.5085863006773242,-2.1429315033866096,1
503,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.34146764088626624,0.03,0.0,2.058532359113723,0
